Numéro;Client;Date;Total HT;Total TTC;Acompte TTC;TTC origine;Mt acompte;MT Réglé;MT Perte;Reste dû;Comptabilisée;Acompte HT;TVA / Acompte
F 20220305;QUAD01 - QUADRIMEX;31/03/2022;250;300;0;;0;0;0;300;Non;0;0
F 20220306;QUAD01 - QUADRIMEX;31/03/2022;250;300;0;;0;0;0;300;Non;0;0
F 20220307;PROV01 - PROVENCALE SA;31/03/2022;400;480;0;;0;0;0;480;Non;0;0
F 20220308;PROV01 - PROVENCALE SA;31/03/2022;400;480;0;;0;0;0;480;Non;0;0
F 20220309;PHAR01 - PHARMABEST;31/03/2022;400;480;0;;0;0;0;480;Non;0;0
F 20220310;PHAR01 - PHARMABEST;31/03/2022;400;480;0;;0;0;0;480;Non;0;0
F 20220311;GEN01 - EURL GENLOG;31/03/2022;100;120;0;;0;0;0;120;Non;0;0
F 20220312;GEN01 - EURL GENLOG;31/03/2022;100;120;0;;0;0;0;120;Non;0;0
F 20220313;SEXT01 - SEXTANT CONSULTING;31/03/2022;400;480;0;;0;0;0;480;Non;0;0
F 20220314;SEXT01 - SEXTANT CONSULTING;31/03/2022;400;480;0;;0;0;0;480;Non;0;0
F 20220315;SHA01 - SHANNON Leisure Development;31/03/2022;2500;2500;0;;0;0;0;2500;Non;0;0
F 20220316;SHA01 - SHANNON Leisure Development;31/03/2022;3600;3600;0;;0;0;0;3600;Non;0;0
F 20220317;PHAR01 - PHARMABEST;31/03/2022;1400;1680;0;;0;0;0;1680;Non;0;0
F 20220318;PHAR01 - PHARMABEST;31/03/2022;400;480;0;;0;0;0;480;Non;0;0
F 20220319;SEXT01 - SEXTANT CONSULTING;31/03/2022;600;720;0;;0;0;0;720;Non;0;0
F 20220320;ARTI01 - ART INFORMATIQUE;31/03/2022;495;594;0;;0;0;0;594;Non;0;0
F 20220321;LAA01 - LES AUTOMATISMES APPLIQUES;31/03/2022;2100;2520;0;;0;0;0;2520;Non;0;0
F 20220322;LAA01 - LES AUTOMATISMES APPLIQUES;31/03/2022;1000;1200;0;;0;0;0;1200;Non;0;0
F 20220323;LAA01 - LES AUTOMATISMES APPLIQUES;31/03/2022;500;600;0;;0;0;0;600;Non;0;0
F 20220324;LAA01 - LES AUTOMATISMES APPLIQUES;31/03/2022;4200;5040;0;;0;0;0;5040;Non;0;0
F 20220325;LAA01 - LES AUTOMATISMES APPLIQUES;31/03/2022;9400;11280;0;;0;0;0;11280;Non;0;0
A 20220401;LAA01 - LES AUTOMATISMES APPLIQUES;11/04/2022;-2100;-2520;0;;0;0;0;-2520;Non;0;0
F 20220402;IN4001 - INQUARTO Consulting;30/04/2022;965,3;1158,36;0;;0;0;0;1158,36;Non;0;0
A 20220403;IN4001 - INQUARTO Consulting;30/04/2022;-965,3;-1158,36;0;;0;0;0;-1158,36;Non;0;0
F 20220501;IN4001 - INQUARTO Consulting;31/05/2022;965,3;1158,36;0;;0;0;0;1158,36;Non;0;0
F 20220502;IN4001 - INQUARTO Consulting;31/05/2022;965,3;1158,36;0;;0;0;0;1158,36;Non;0;0
F 20220503;QUAD01 - QUADRIMEX;31/05/2022;250;300;0;;0;0;0;300;Non;0;0
F 20220504;QUAD01 - QUADRIMEX;31/05/2022;250;300;0;;0;0;0;300;Non;0;0
F 20220505;PETRAS01 - PETRAS SAS;31/05/2022;600;720;0;;0;0;0;720;Non;0;0
F 20220506;PETRAS01 - PETRAS SAS;31/05/2022;600;720;0;;0;0;0;720;Non;0;0
F 20220507;PROV01 - PROVENCALE SA;31/05/2022;400;480;0;;0;0;0;480;Non;0;0
F 20220508;PROV01 - PROVENCALE SA;31/05/2022;400;480;0;;0;0;0;480;Non;0;0
F 20220509;PHAR01 - PHARMABEST;31/05/2022;400;480;0;;0;0;0;480;Non;0;0
F 20220510;PHAR01 - PHARMABEST;31/05/2022;400;480;0;;0;0;0;480;Non;0;0
F 20220511;SEXT01 - SEXTANT CONSULTING;31/05/2022;400;480;0;;0;0;0;480;Non;0;0
F 20220512;SEXT01 - SEXTANT CONSULTING;31/05/2022;400;480;0;;0;0;0;480;Non;0;0
F 20220513;SHA01 - SHANNON Leisure Development;31/05/2022;1900;1900;0;;0;0;0;1900;Non;0;0
F 20220514;SHA01 - SHANNON Leisure Development;31/05/2022;1900;1900;0;;0;0;0;1900;Non;0;0
F 20220515;SEXT01 - SEXTANT CONSULTING;31/05/2022;550;660;0;;0;0;0;660;Non;0;0
F 20220516;SEXT01 - SEXTANT CONSULTING;31/05/2022;550;660;0;;0;0;0;660;Non;0;0
F 20220517;PHAR01 - PHARMABEST;31/05/2022;1300;1560;0;;0;0;0;1560;Non;0;0
F 20220603;PHAR01 - PHARMABEST;31/05/2022;1000;1200;0;;0;0;0;1200;Non;0;0
F 20220601;IN4001 - INQUARTO Consulting;06/06/2022;965,3;1158,36;0;;0;0;0;1158,36;Non;0;0
A 20220602;IN4001 - INQUARTO Consulting;06/06/2022;-965,3;-1158,36;0;;0;0;0;-1158,36;Non;0;0
F 20220604;SEXT01 - SEXTANT CONSULTING;20/06/2022;550;660;0;;0;0;0;660;Non;0;0
F 20220605;IN4001 - INQUARTO Consulting;30/06/2022;965,3;1158,36;0;;0;0;0;1158,36;Non;0;0
F 20220606;QUAD01 - QUADRIMEX;30/06/2022;250;300;0;;0;0;0;300;Non;0;0
F 20220607;PETRAS01 - PETRAS SAS;30/06/2022;600;720;0;;0;0;0;720;Non;0;0
F 20220608;PROV01 - PROVENCALE SA;30/06/2022;400;480;0;;0;0;0;480;Non;0;0
F 20220609;SEXT01 - SEXTANT CONSULTING;30/06/2022;400;480;0;;0;0;0;480;Non;0;0
F 20220610;PHAR01 - PHARMABEST;30/06/2022;400;480;0;;0;0;0;480;Non;0;0
F 20220611;SHA01 - SHANNON Leisure Development;30/06/2022;1900;1900;0;;0;0;0;1900;Non;0;0
F 20220612;LAA01 - LES AUTOMATISMES APPLIQUES;30/06/2022;1240;1488;0;;0;0;0;1488;Non;0;0
F 20220613;TOUZ01 - GARAGE TOUZEAU;30/06/2022;135;162;0;;0;0;0;162;Non;0;0
F 20220614;LAA01 - LES AUTOMATISMES APPLIQUES;30/06/2022;400;480;0;;0;0;0;480;Non;0;0
F 20220615;LAA01 - LES AUTOMATISMES APPLIQUES;30/06/2022;2250;2700;0;;0;0;0;2700;Non;0;0
F 20220616;SEXT01 - SEXTANT CONSULTING;30/06/2022;400;480;0;;0;0;0;480;Non;0;0
F 20220617;PHAR01 - PHARMABEST;30/06/2022;750;900;0;;0;0;0;900;Non;0;0
F 20220618;LAA01 - LES AUTOMATISMES APPLIQUES;30/06/2022;400;480;0;;0;0;0;480;Non;0;0
F 20220619;LAA01 - LES AUTOMATISMES APPLIQUES;30/06/2022;200;240;0;;0;0;0;240;Non;0;0
F 20220703;LAA01 - LES AUTOMATISMES APPLIQUES;07/07/2022;1240;1488;0;;0;0;0;1488;Non;0;0
F 20220701;PROV01 - PROVENCALE SA;09/07/2022;6400;7680;0;;0;0;0;7680;Non;0;0
F 20220702;PROV01 - PROVENCALE SA;09/07/2022;1000;1200;0;;0;0;0;1200;Non;0;0
F 20220704;LAA01 - LES AUTOMATISMES APPLIQUES;20/07/2022;4900;5880;0;;0;0;0;5880;Non;0;0
F 20220705;LAA01 - LES AUTOMATISMES APPLIQUES;20/07/2022;350;420;0;;0;0;0;420;Non;0;0
F 20220706;LAA01 - LES AUTOMATISMES APPLIQUES;20/07/2022;300;360;0;;0;0;0;360;Non;0;0
F 20220711;SEXT01 - SEXTANT CONSULTING;20/07/2022;550;660;0;;0;0;0;660;Non;0;0
A 20220707;LAA01 - LES AUTOMATISMES APPLIQUES;28/07/2022;-2175;-2610;0;;0;0;0;-2610;Non;0;0
F 20220708;LAA01 - LES AUTOMATISMES APPLIQUES;31/07/2022;400;480;0;;0;0;0;480;Non;0;0
F 20220709;PHAR01 - PHARMABEST;31/07/2022;800;960;0;;0;0;0;960;Non;0;0
F 20220710;PHAR01 - PHARMABEST;31/07/2022;400;480;0;;0;0;0;480;Non;0;0
F 20220712;SEXT01 - SEXTANT CONSULTING;31/07/2022;400;480;0;;0;0;0;480;Non;0;0
F 20220713;SHA01 - SHANNON Leisure Development;31/07/2022;1900;1900;0;;0;0;0;1900;Non;0;0
F 20220714;IN4001 - INQUARTO Consulting;31/07/2022;965,3;1158,36;0;;0;0;0;1158,36;Non;0;0
F 20220715;QUAD01 - QUADRIMEX;31/07/2022;250;300;0;;0;0;0;300;Non;0;0
F 20220716;PETRAS01 - PETRAS SAS;31/07/2022;400;480;0;;0;0;0;480;Non;0;0
F 20220717;PETRAS01 - PETRAS SAS;31/07/2022;600;720;0;;0;0;0;720;Non;0;0
F 20220718;PROV01 - PROVENCALE SA;31/07/2022;400;480;0;;0;0;0;480;Non;0;0
F 20220719;PHAR01 - PHARMABEST;31/07/2022;590;708;0;;0;0;0;708;Non;0;0
F 20220720;LEF01 - Maître Marie-Josée LEBEBVRE;31/07/2022;240;288;0;;0;0;0;288;Non;0;0
F 20220721;SEXT01 - SEXTANT CONSULTING;31/07/2022;150;180;0;;0;0;0;180;Non;0;0
F 20220801;PHAR01 - PHARMABEST;31/08/2022;1700;2040;0;;0;0;0;2040;Non;0;0
F 20220802;PHAR01 - PHARMABEST;31/08/2022;400;480;0;;0;0;0;480;Non;0;0
F 20220803;IN4001 - INQUARTO Consulting;31/08/2022;965,3;1158,36;0;;0;0;0;1158,36;Non;0;0
F 20220804;LAA01 - LES AUTOMATISMES APPLIQUES;31/08/2022;300;360;0;;0;0;0;360;Non;0;0
F 20220805;QUAD01 - QUADRIMEX;31/08/2022;250;300;0;;0;0;0;300;Non;0;0
F 20220806;PETRAS01 - PETRAS SAS;31/08/2022;600;720;0;;0;0;0;720;Non;0;0
F 20220807;PETRAS01 - PETRAS SAS;31/08/2022;400;480;0;;0;0;0;480;Non;0;0
F 20220808;PROV01 - PROVENCALE SA;31/08/2022;400;480;0;;0;0;0;480;Non;0;0
F 20220809;SEXT01 - SEXTANT CONSULTING;31/08/2022;400;480;0;;0;0;0;480;Non;0;0
F 20220810;SHA01 - SHANNON Leisure Development;31/08/2022;5500;5500;0;;0;0;0;5500;Non;0;0
F 20220811;PHAR01 - PHARMABEST;31/08/2022;250;300;0;;0;0;0;300;Non;0;0
F 20220901;SEXT01 - SEXTANT CONSULTING;20/09/2022;550;660;0;;0;0;0;660;Non;0;0
A 20220902;SEXT01 - SEXTANT CONSULTING;23/09/2022;-400;-480;0;;0;0;0;-480;Non;0;0
A 20220903;SEXT01 - SEXTANT CONSULTING;23/09/2022;-150;-180;0;;0;0;0;-180;Non;0;0
F 20220904;SHA01 - SHANNON Leisure Development;30/09/2022;1900;1900;0;;0;0;0;1900;Non;0;0
F 20220905;QUAD01 - QUADRIMEX;30/09/2022;250;300;0;;0;0;0;300;Non;0;0
F 20221002;PETRAS01 - PETRAS SAS;10/10/2022;8000;9600;0;;0;0;0;9600;Non;0;0
F 20221003;PROV01 - PROVENCALE SA;10/10/2022;8000;9600;0;;0;0;0;9600;Non;0;0
F 20221004;LAA01 - LES AUTOMATISMES APPLIQUES;10/10/2022;4000;4800;0;;0;0;0;4800;Non;0;0
F 20221001;SEXT01 - SEXTANT CONSULTING;20/10/2022;550;660;0;;0;0;0;660;Non;0;0
F 20221005;LOC01 - LOCABOAT PLAISANCE;26/10/2022;500;600;0;;0;0;0;600;Non;0;0
F 20221006;IN4001 - INQUARTO Consulting;31/10/2022;965,3;1158,36;0;;0;0;0;1158,36;Non;0;0
F 20221007;PHAR01 - PHARMABEST;31/10/2022;400;480;0;;0;0;0;480;Non;0;0
F 20221008;PHAR01 - PHARMABEST;31/10/2022;1450;1740;0;;0;0;0;1740;Non;0;0
F 20221009;PHAR01 - PHARMABEST;31/10/2022;400;480;0;;0;0;0;480;Non;0;0
F 20221010;PHAR01 - PHARMABEST;31/10/2022;1350;1620;0;;0;0;0;1620;Non;0;0
A 20221011;PHAR01 - PHARMABEST;31/10/2022;-1350;-1620;0;;0;0;0;-1620;Non;0;0
F 20221012;PHAR01 - PHARMABEST;31/10/2022;1500;1800;0;;0;0;0;1800;Non;0;0
F 20221013;SHA01 - SHANNON Leisure Development;31/10/2022;1900;1900;0;;0;0;0;1900;Non;0;0
F 20221014;IN4001 - INQUARTO Consulting;31/10/2022;965,3;1158,36;0;;0;0;0;1158,36;Non;0;0
F 20221101;PHAR01 - PHARMABEST;09/11/2022;1500;1800;0;;0;0;0;1800;Non;0;0
A 20221102;PHAR01 - PHARMABEST;09/11/2022;-1500;-1800;0;;0;0;0;-1800;Non;0;0
F 20221103;SEXT01 - SEXTANT CONSULTING;20/11/2022;550;660;0;;0;0;0;660;Non;0;0
F 20221104;SEXT01 - SEXTANT CONSULTING;20/11/2022;550;660;0;;0;0;0;660;Non;0;0
F 20221105;SEXT01 - SEXTANT CONSULTING;23/11/2022;400;480;0;;0;0;0;480;Non;0;0
F 20221106;SEXT01 - SEXTANT CONSULTING;23/11/2022;400;480;0;;0;0;0;480;Non;0;0
F 20221108;PETRAS01 - PETRAS SAS;23/11/2022;600;720;0;;0;0;0;720;Non;0;0
F 20221109;PETRAS01 - PETRAS SAS;23/11/2022;600;720;0;;0;0;0;720;Non;0;0
F 20221111;QUAD01 - QUADRIMEX;23/11/2022;250;300;0;;0;0;0;300;Non;0;0
F 20221113;PROV01 - PROVENCALE SA;23/11/2022;400;480;0;;0;0;0;480;Non;0;0
F 20221114;PROV01 - PROVENCALE SA;23/11/2022;400;480;0;;0;0;0;480;Non;0;0
A 20221118;IN4001 - INQUARTO Consulting;23/11/2022;-965,3;-1158,36;0;;0;0;0;-1158,36;Non;0;0
A 20221119;IN4001 - INQUARTO Consulting;23/11/2022;-965,3;-1158,36;0;;0;0;0;-1158,36;Non;0;0
F 20221120;IN4001 - INQUARTO Consulting;23/11/2022;965,3;1158,36;0;;0;0;0;1158,36;Non;0;0
F 20221121;IN4001 - INQUARTO Consulting;23/11/2022;965,3;1158,36;0;;0;0;0;1158,36;Non;0;0
F 20221123;LAA01 - LES AUTOMATISMES APPLIQUES;23/11/2022;2000;2400;0;;0;0;0;2400;Non;0;0
F 20221124;PETRAS01 - PETRAS SAS;23/11/2022;400;480;0;;0;0;0;480;Non;0;0
F 20221125;PHAR01 - PHARMABEST;24/11/2022;39400;47280;0;;0;0;0;47280;Non;0;0
F 20221126;LAA01 - LES AUTOMATISMES APPLIQUES;25/11/2022;2400;2880;0;;0;0;0;2880;Non;0;0
A 20221127;PHAR01 - PHARMABEST;25/11/2022;-39400;-47280;0;;0;0;0;-47280;Non;0;0
F 20221128;TOUZ01 - GARAGE TOUZEAU;25/11/2022;360;432;0;;0;0;0;432;Non;0;0
F 20221107;SEXT01 - SEXTANT CONSULTING;30/11/2022;400;480;0;;0;0;0;480;Non;0;0
F 20221110;PETRAS01 - PETRAS SAS;30/11/2022;600;720;0;;0;0;0;720;Non;0;0
F 20221112;QUAD01 - QUADRIMEX;30/11/2022;250;300;0;;0;0;0;300;Non;0;0
F 20221115;PROV01 - PROVENCALE SA;30/11/2022;400;480;0;;0;0;0;480;Non;0;0
F 20221116;PHAR01 - PHARMABEST;30/11/2022;400;480;0;;0;0;0;480;Non;0;0
F 20221117;SHA01 - SHANNON Leisure Development;30/11/2022;950;950;0;;0;0;0;950;Non;0;0
F 20221122;IN4001 - INQUARTO Consulting;30/11/2022;965,3;1158,36;0;;0;0;0;1158,36;Non;0;0
F 20221129;LAAM01 - LAA Maroc;30/11/2022;1900;1900;0;;0;0;0;1900;Non;0;0
F 20221130;PROV01 - PROVENCALE SA;30/11/2022;1000;1200;0;;0;0;0;1200;Non;0;0
F 20221131;LEF01 - Maître Marie-Josée LEBEBVRE;30/11/2022;540;648;0;;0;0;0;648;Non;0;0
F 20221132;PHAR01 - PHARMABEST;30/11/2022;1400;1680;0;;0;0;0;1680;Non;0;0
F 20221133;SHA01 - SHANNON Leisure Development;30/11/2022;400;400;0;;0;0;0;400;Non;0;0
F 20221134;LAA01 - LES AUTOMATISMES APPLIQUES;30/11/2022;1000;1200;0;;0;0;0;1200;Non;0;0
F 20221135;PETRAS01 - PETRAS SAS;30/11/2022;1500;1800;0;;0;0;0;1800;Non;0;0
F 20221136;PHAR02 - PHARMACIE PRADO-MERMOZ;30/11/2022;2200;2640;0;;0;0;0;2640;Non;0;0
F 20221137;SEXT01 - SEXTANT CONSULTING;30/11/2022;300;360;0;;0;0;0;360;Non;0;0
F 20221201;PHAR02 - PHARMACIE PRADO-MERMOZ;01/12/2022;2200;2640;0;;0;0;0;2640;Non;0;0
A 20221202;PHAR02 - PHARMACIE PRADO-MERMOZ;01/12/2022;-2200;-2640;0;;0;0;0;-2640;Non;0;0
F 20221203;PHAR01 - PHARMABEST;09/12/2022;1734,18;2081,02;0;;0;0;0;2081,02;Non;0;0
F 20221204;PHAR01 - PHARMABEST;15/12/2022;39400;47280;0;;0;47280;0;0;Non;0;0
F 20221205;SEXT01 - SEXTANT CONSULTING;23/12/2022;220;264;0;;0;0;0;264;Non;0;0
F 20221206;GEN01 - EURL GENLOG;26/12/2022;100;120;0;;0;0;0;120;Non;0;0
F 20221207;GEN01 - EURL GENLOG;26/12/2022;100;120;0;;0;0;0;120;Non;0;0
A 20221208;GEN01 - EURL GENLOG;26/12/2022;-100;-120;0;;0;0;0;-120;Non;0;0
A 20221209;GEN01 - EURL GENLOG;26/12/2022;-100;-120;0;;0;0;0;-120;Non;0;0
F 20221210;GEN01 - EURL GENLOG;26/12/2022;1090;1308;0;;0;0;0;1308;Non;0;0
A 20221211;GEN01 - EURL GENLOG;26/12/2022;-1090;-1308;0;;0;0;0;-1308;Non;0;0
F 20221212;GEN01 - EURL GENLOG;26/12/2022;100;120;0;;0;0;0;120;Non;0;0
F 20221213;GEN01 - EURL GENLOG;26/12/2022;100;120;0;;0;0;0;120;Non;0;0
F 20230101;1AIR01 - UN AIR D'ICI;31/01/2023;3960;4752;0;;0;0;0;4752;Non;0;0
F 20230102;QUAD01 - QUADRIMEX;31/01/2023;250;300;0;;0;0;0;300;Non;0;0
F 20230103;QUAD01 - QUADRIMEX;31/01/2023;250;300;0;;0;0;0;300;Non;0;0
F 20230201;FGE01 - FG EXPERTS;24/02/2023;0;0;0;;0;0;0;0;Non;0;0
A 20230202;FGE01 - FG EXPERTS;24/02/2023;0;0;0;;0;0;0;0;Non;0;0
F 20230203;FGE01 - FG EXPERTS;24/02/2023;650;780;0;;0;0;0;780;Non;0;0
F 20230204;IN4001 - INQUARTO Consulting;27/02/2023;965,3;1158,36;0;;0;0;0;1158,36;Non;0;0
F 20230205;IN4001 - INQUARTO Consulting;27/02/2023;965,3;1158,36;0;;0;0;0;1158,36;Non;0;0
F 20230206;PETRAS01 - PETRAS SAS;27/02/2023;1500;1800;0;;0;0;0;1800;Non;0;0
F 20230207;PETRAS01 - PETRAS SAS;27/02/2023;600;720;0;;0;0;0;720;Non;0;0
F 20230208;PETRAS01 - PETRAS SAS;27/02/2023;600;720;0;;0;0;0;720;Non;0;0
F 20230209;PETRAS01 - PETRAS SAS;27/02/2023;720;864;0;;0;0;0;864;Non;0;0
F 20230210;PROV01 - PROVENCALE SA;27/02/2023;400;480;0;;0;0;0;480;Non;0;0
F 20230211;PROV01 - PROVENCALE SA;27/02/2023;400;480;0;;0;0;0;480;Non;0;0
F 20230212;SEXT01 - SEXTANT CONSULTING;27/02/2023;400;480;0;;0;0;0;480;Non;0;0
F 20230213;SEXT01 - SEXTANT CONSULTING;27/02/2023;400;480;0;;0;0;0;480;Non;0;0
F 20230214;GEN01 - EURL GENLOG;28/02/2023;100;120;0;;0;0;0;120;Non;0;0
F 20230215;GEN01 - EURL GENLOG;28/02/2023;100;120;0;;0;0;0;120;Non;0;0
F 20230216;LAA01 - LES AUTOMATISMES APPLIQUES;28/02/2023;1200;1440;0;;0;0;0;1440;Non;0;0
F 20230217;PHAR01 - PHARMABEST;28/02/2023;3650;4380;0;;0;4380;0;0;Non;0;0
F 20230218;PHAR01 - PHARMABEST;28/02/2023;400;480;0;;0;480;0;0;Non;0;0
F 20230219;ARTI01 - ART INFORMATIQUE;28/02/2023;300;360;0;;0;0;0;360;Non;0;0
F 20230220;LAAM01 - LAA Maroc;28/02/2023;250;250;0;;0;0;0;250;Non;0;0
F 20230221;PROV01 - PROVENCALE SA;28/02/2023;200;240;0;;0;0;0;240;Non;0;0
F 20230222;AXI01 - AXION Informatique;28/02/2023;300;360;0;;0;0;0;360;Non;0;0
F 20230223;PHAR01 - PHARMABEST;28/02/2023;3465;4158;0;;0;4158;0;0;Non;0;0
F 20230224;ARTI01 - ART INFORMATIQUE;28/02/2023;380;456;0;;0;0;0;456;Non;0;0
F 20230225;LAA01 - LES AUTOMATISMES APPLIQUES;28/02/2023;100;120;0;;0;0;0;120;Non;0;0
F 20230226;PHAR01 - PHARMABEST;28/02/2023;500;600;0;;0;600;0;0;Non;0;0
F 20230227;PETRAS01 - PETRAS SAS;28/02/2023;720;864;0;;0;0;0;864;Non;0;0
F 20230301;QUAD01 - QUADRIMEX;01/03/2023;250;300;0;;0;0;0;300;Non;0;0
F 20230302;GEN01 - EURL GENLOG;01/03/2023;100;120;0;;0;0;0;120;Non;0;0
F 20230303;LAA01 - LES AUTOMATISMES APPLIQUES;13/03/2023;1400;1680;0;;0;0;0;1680;Non;0;0
A 20230304;LAA01 - LES AUTOMATISMES APPLIQUES;14/03/2023;-1200;-1440;0;;0;0;0;-1440;Non;0;0
F 20230305;LAA01 - LES AUTOMATISMES APPLIQUES;14/03/2023;1200;1440;0;;0;0;0;1440;Non;0;0
F 20230306;PHAR01 - PHARMABEST;15/03/2023;1650;1980;0;;0;1980;0;0;Non;0;0
F 20230307;PHAR01 - PHARMABEST;15/03/2023;500;600;0;;0;0;0;600;Non;0;0
F 20230308;PROV01 - PROVENCALE SA;15/03/2023;400;480;0;;0;0;0;480;Non;0;0
F 20230309;SEXT01 - SEXTANT CONSULTING;15/03/2023;400;480;0;;0;0;0;480;Non;0;0
F 20230310;PETRAS01 - PETRAS SAS;15/03/2023;600;720;0;;0;0;0;720;Non;0;0
F 20230311;PHAR01 - PHARMABEST;15/03/2023;13486;16183,2;0;;0;0;0;16183,2;Non;0;0
F 20230312;SEXT01 - SEXTANT CONSULTING;16/03/2023;2500;3000;0;;0;0;0;3000;Non;0;0
F 20230313;PHAR01 - PHARMABEST;31/03/2023;2400;2880;0;;0;0;0;2880;Non;0;0
F 20230314;PHAR01 - PHARMABEST;31/03/2023;3740;4488;0;;0;0;0;4488;Non;0;0
F 20230315;SHA01 - SHANNON Leisure Development;31/03/2023;1900;1900;0;;0;0;0;1900;Non;0;0
F 20230316;LAA01 - LES AUTOMATISMES APPLIQUES;31/03/2023;1400;1680;0;;0;0;0;1680;Non;0;0
F 20230317;PETRAS01 - PETRAS SAS;31/03/2023;600;720;0;;0;0;0;720;Non;0;0
F 20230318;PHAR01 - PHARMABEST;31/03/2023;500;600;0;;0;0;0;600;Non;0;0
F 20230319;PROV01 - PROVENCALE SA;31/03/2023;400;480;0;;0;0;0;480;Non;0;0
F 20230320;QUAD01 - QUADRIMEX;31/03/2023;250;300;0;;0;0;0;300;Non;0;0
F 20230321;SEXT01 - SEXTANT CONSULTING;31/03/2023;400;480;0;;0;0;0;480;Non;0;0
F 20230322;PHAR02 - PHARMACIE PRADO-MERMOZ;31/03/2023;1950;2340;0;;0;0;0;2340;Non;0;0
A 20230323;PHAR02 - PHARMACIE PRADO-MERMOZ;31/03/2023;-1950;-2340;0;;0;0;0;-2340;Non;0;0
F 20230324;PHAR02 - PHARMACIE PRADO-MERMOZ;31/03/2023;1950;2340;0;;0;0;0;2340;Non;0;0
F 20230325;SEXT01 - SEXTANT CONSULTING;31/03/2023;500;600;0;;0;0;0;600;Non;0;0
F 20230326;VILL01 - SAS VILLADATA;31/03/2023;310;372;0;;0;0;0;372;Non;0;0
F 20230401;SEXT01 - SEXTANT CONSULTING;28/04/2023;400;480;0;;0;0;0;480;Non;0;0
A 20230402;PHAR01 - PHARMABEST;28/04/2023;-2400;-2880;0;;0;0;0;-2880;Non;0;0
A 20230403;PHAR01 - PHARMABEST;28/04/2023;-3740;-4488;0;;0;0;0;-4488;Non;0;0
A 20230404;PHAR01 - PHARMABEST;28/04/2023;-500;-600;0;;0;0;0;-600;Non;0;0
F 20230405;PHAR01 - PHARMABEST;28/04/2023;2400;2880;0;;0;0;0;2880;Non;0;0
A 20230406;PHAR01 - PHARMABEST;28/04/2023;-3740;-4488;0;;0;0;0;-4488;Non;0;0
F 20230407;PHAR01 - PHARMABEST;28/04/2023;500;600;0;;0;0;0;600;Non;0;0
F 20230408;PHAR01 - PHARMABEST;28/04/2023;3740;4488;0;;0;0;0;4488;Non;0;0
F 20230409;PHAR01 - PHARMABEST;28/04/2023;2530;3036;0;;0;0;0;3036;Non;0;0
F 20230410;PHAR01 - PHARMABEST;28/04/2023;500;600;0;;0;0;0;600;Non;0;0
A 20230411;SEXT01 - SEXTANT CONSULTING;28/04/2023;-500;-600;0;;0;0;0;-600;Non;0;0
F 20230412;SEXT01 - SEXTANT CONSULTING;28/04/2023;500;600;0;;0;0;0;600;Non;0;0
A 20230413;PETRAS01 - PETRAS SAS;28/04/2023;-600;-720;0;;0;0;0;-720;Non;0;0
F 20230414;PETRAS01 - PETRAS SAS;28/04/2023;600;720;0;;0;0;0;720;Non;0;0
F 20230415;PETRAS01 - PETRAS SAS;28/04/2023;600;720;0;;0;0;0;720;Non;0;0
A 20230416;PROV01 - PROVENCALE SA;28/04/2023;-400;-480;0;;0;0;0;-480;Non;0;0
F 20230417;PROV01 - PROVENCALE SA;28/04/2023;400;480;0;;0;0;0;480;Non;0;0
F 20230418;PROV01 - PROVENCALE SA;28/04/2023;400;480;0;;0;0;0;480;Non;0;0
A 20230419;QUAD01 - QUADRIMEX;28/04/2023;-250;-300;0;;0;0;0;-300;Non;0;0
F 20230420;QUAD01 - QUADRIMEX;28/04/2023;250;300;0;;0;0;0;300;Non;0;0
F 20230421;QUAD01 - QUADRIMEX;28/04/2023;250;300;0;;0;0;0;300;Non;0;0
A 20230422;FGE01 - FG EXPERTS;28/04/2023;-650;-780;0;;0;0;0;-780;Non;0;0
F 20230423;FGE01 - FG EXPERTS;28/04/2023;650;780;0;;0;0;0;780;Non;0;0
A 20230424;FGE01 - FG EXPERTS;28/04/2023;-650;-780;0;;0;0;0;-780;Non;0;0
F 20230425;FGE01 - FG EXPERTS;28/04/2023;649;778,8;0;;0;0;0;778,8;Non;0;0
A 20230501;UPS01 - UP-SALES;04/05/2023;-212;-254,4;0;;0;0;0;-254,4;Non;0;0
F 20230502;UPS01 - UP-SALES;04/05/2023;426;511,2;0;;0;0;0;511,2;Non;0;0
F 20230601;SEXT01 - SEXTANT CONSULTING;14/06/2023;400;480;0;;0;0;0;480;Non;0;0
F 20230602;SEXT01 - SEXTANT CONSULTING;14/06/2023;400;480;0;;0;0;0;480;Non;0;0
F 20230701;PHAR01 - PHARMABEST;09/07/2023;1925;2310;0;;0;0;0;2310;Non;0;0
F 20230702;PHAR01 - PHARMABEST;09/07/2023;1815;2178;0;;0;0;0;2178;Non;0;0
F 20230703;PHAR01 - PHARMABEST;09/07/2023;2695;3234;0;;0;0;0;3234;Non;0;0
F 20230704;PHAR01 - PHARMABEST;09/07/2023;500;600;0;;0;0;0;600;Non;0;0
F 20230705;PHAR01 - PHARMABEST;09/07/2023;4510;5412;0;;0;0;0;5412;Non;0;0
F 20230706;PHAR01 - PHARMABEST;09/07/2023;3135;3762;0;;0;0;0;3762;Non;0;0
F 20230707;PHAR01 - PHARMABEST;09/07/2023;500;600;0;;0;0;0;600;Non;0;0
